Date,Service Category,Marketing Channel,Season,Customer Type,Ad Spend,Conversions,Daily Revenue,Year,Month,Day,DayOfWeek,ROI,Profit,Conversion Rate
2024-07-13,Cupcake,Local Magazine,Fall,New,99.88,5,245.37,2024,7,13,5,1.4566479775730878,145.49,0.05006007208650381
2025-03-30,Cookie,Local Magazine,Fall,Returning,40.33,3,117.78,2025,3,30,6,1.9204066451772874,77.45,0.07438631291842301
2024-05-18,Cupcake,Instagram,Spring,New,33.28,3,117.01,2024,5,18,5,2.515925480769231,83.73,0.09014423076923077
2024-05-31,Cookie,Local Magazine,Spring,Returning,113.49,7,171.64,2024,5,31,4,0.512379945369636,58.14999999999999,0.061679443122742095
2024-06-29,Bread,In-store Promo,Summer,Returning,130.9,7,131.27,2024,6,29,5,0.0028265851795263907,0.37000000000000455,0.053475935828877004
2024-11-27,Cake,Instagram,Fall,New,108.58,6,240.14,2024,11,27,2,1.2116411862221403,131.56,0.05525879535826119
2024-07-11,Bread,Instagram,Fall,Returning,45.97,5,157.02,2024,7,11,3,2.4157058951490105,111.05000000000001,0.10876658690450294
2025-02-10,Cookie,Google Maps,Summer,Returning,139.38,6,93.04,2025,2,10,0,-0.3324723776725498,-46.33999999999999,0.04304778303917348
2025-03-06,Bread,Instagram,Fall,New,73.99,2,16.69,2025,3,6,3,-0.7744289768887688,-57.3,0.027030679821597514
2024-10-02,Cupcake,Google Maps,Summer,Returning,71.67,1,40.67,2024,10,2,2,-0.4325380214873727,-31.0,0.013952839402818473
2024-10-25,Cake,In-store Promo,Summer,Returning,77.41,3,142.51,2024,10,25,4,0.8409766180080093,65.1,0.03875468285751195
2025-02-14,Cupcake,Instagram,Summer,Returning,172.45,6,43.71,2025,2,14,4,-0.7465352276022035,-128.73999999999998,0.03479269353435779
2025-03-01,Cake,In-store Promo,Fall,Returning,87.37,7,200.44,2025,3,1,5,1.2941513105184845,113.07,0.08011903399336157
2024-11-02,Cake,Instagram,Fall,Returning,69.28,1,36.52,2024,11,2,5,-0.4728637413394919,-32.76,0.014434180138568129
2024-12-16,Bread,Google Maps,Winter,Returning,108.52,9,307.47,2024,12,16,0,1.8333026170291196,198.95000000000005,0.08293402137854773
2024-06-05,Cookie,Google Maps,Summer,Returning,103.79,10,364.49,2024,6,5,2,2.511802678485403,260.7,0.09634839579920994
2025-02-16,Bread,In-store Promo,Summer,New,118.49,10,165.9,2025,2,16,6,0.40011815343066937,47.41000000000001,0.08439530762089628
2024-06-23,Cupcake,In-store Promo,Summer,Returning,122.21,6,52.27,2024,6,23,6,-0.5722935929956632,-69.94,0.04909581867277637
2024-10-16,Cupcake,Instagram,Summer,Returning,181.54,8,135.9,2024,10,16,2,-0.25140464911314303,-45.639999999999986,0.04406742315743087
2025-03-17,Bread,Google Maps,Fall,Returning,93.65,3,146.48,2025,3,17,0,0.564121729845168,52.829999999999984,0.03203416978109984
2025-04-22,Cupcake,In-store Promo,Winter,Returning,133.0,8,234.34,2025,4,22,1,0.7619548872180452,101.34,0.06015037593984962
2025-01-05,Cake,Local Magazine,Spring,Returning,135.42,5,29.56,2025,1,5,6,-0.78171614237188,-105.85999999999999,0.036922168069709056
2024-07-30,Cupcake,Instagram,Fall,Returning,167.92,7,99.36,2024,7,30,1,-0.4082896617436874,-68.55999999999999,0.04168651738923297
2025-01-03,Cupcake,Instagram,Spring,New,76.3,9,292.11,2025,1,3,4,2.8284403669724774,215.81,0.1179554390563565
2024-11-05,Cake,In-store Promo,Fall,New,196.0,5,85.79,2024,11,5,1,-0.5622959183673469,-110.21,0.025510204081632654
2024-08-08,Cake,Instagram,Winter,Returning,42.67,1,18.58,2024,8,8,3,-0.5645652683384111,-24.090000000000003,0.02343566908835247
2024-06-12,Bread,Google Maps,Summer,Returning,142.72,7,161.01,2024,6,12,2,0.12815302690582955,18.289999999999992,0.049047085201793725
2025-01-21,Cookie,In-store Promo,Spring,Returning,167.75,2,79.64,2025,1,21,1,-0.5252459016393443,-88.11,0.011922503725782414
2025-03-24,Cookie,Google Maps,Fall,New,110.52,6,30.12,2025,3,24,0,-0.7274701411509229,-80.39999999999999,0.05428881650380022
2024-12-12,Bread,Instagram,Winter,Returning,43.29,6,58.37,2024,12,12,3,0.3483483483483483,15.079999999999998,0.1386001386001386
2024-07-08,Cupcake,Google Maps,Fall,Returning,139.24,5,216.25,2024,7,8,0,0.5530738293593794,77.00999999999999,0.03590922148807814
2024-11-17,Cupcake,Local Magazine,Fall,Returning,11.86,8,60.9,2024,11,17,6,4.134907251264756,49.04,0.6745362563237775
2025-01-17,Cupcake,Google Maps,Spring,Returning,124.69,6,69.53,2025,1,17,4,-0.44237709519608626,-55.16,0.048119335953163846
2024-10-04,Cupcake,Instagram,Summer,Returning,101.55,2,48.75,2024,10,4,4,-0.5199409158050221,-52.8,0.019694731659281144
2024-08-27,Cupcake,Instagram,Winter,Returning,115.5,10,227.88,2024,8,27,1,0.972987012987013,112.38,0.08658008658008658
2024-11-16,Cupcake,Instagram,Fall,New,198.57,4,128.82,2024,11,16,5,-0.3512615198670494,-69.75,0.020144029813164124
2025-03-09,Cake,Local Magazine,Fall,Returning,100.98,2,95.12,2025,3,9,6,-0.05803129332541097,-5.859999999999999,0.019805902158843335
2024-06-05,Cookie,In-store Promo,Summer,New,28.65,6,238.74,2024,6,5,2,7.332984293193718,210.09,0.2094240837696335
2024-11-14,Bread,Google Maps,Fall,Returning,147.9,7,170.87,2024,11,14,3,0.1553076402974983,22.97,0.04732927653820149
2024-08-03,Cake,Local Magazine,Winter,Returning,136.59,6,113.34,2024,8,3,5,-0.17021743905117503,-23.25,0.04392708104546453
2025-02-09,Cookie,Google Maps,Summer,New,171.44,4,61.12,2025,2,9,6,-0.6434904339710685,-110.32,0.02333177788147457
2025-03-07,Bread,Google Maps,Fall,Returning,168.72,7,200.75,2025,3,7,4,0.18984115694642012,32.03,0.04148885727833096
2024-06-17,Cookie,Instagram,Summer,New,51.92,5,99.87,2024,6,17,0,0.9235362095531587,47.95,0.09630200308166409
2025-03-26,Bread,Instagram,Fall,Returning,14.73,5,206.04,2025,3,26,2,12.987780040733197,191.31,0.3394433129667345
2025-01-31,Cookie,Local Magazine,Spring,Returning,19.92,3,29.26,2025,1,31,4,0.4688755020080321,9.34,0.1506024096385542
2024-05-11,Cupcake,In-store Promo,Spring,Returning,164.42,10,458.22,2024,5,11,5,1.786887239995135,293.80000000000007,0.0608198515995621
2024-12-17,Bread,Google Maps,Winter,New,157.15,5,109.63,2024,12,17,1,-0.3023862551702196,-47.52000000000001,0.03181673560292714
2024-06-18,Cake,Instagram,Summer,Returning,170.88,5,74.75,2024,6,18,1,-0.5625585205992509,-96.13,0.029260299625468167
2025-02-18,Cake,Instagram,Summer,Returning,47.34,3,126.76,2025,2,18,1,1.6776510350654836,79.42,0.06337135614702154
2025-01-12,Cake,Local Magazine,Spring,New,180.2,8,48.06,2025,1,12,6,-0.7332963374028857,-132.14,0.044395116537180916
2024-11-28,Cake,In-store Promo,Fall,Returning,152.47,1,28.08,2024,11,28,3,-0.8158326228110448,-124.39,0.006558667278808946
2024-08-03,Bread,Instagram,Winter,Returning,115.05,4,21.24,2024,8,3,5,-0.8153846153846154,-93.81,0.03476749239461104
2024-08-04,Bread,Instagram,Winter,Returning,82.78,2,70.86,2024,8,4,6,-0.14399613433196426,-11.920000000000002,0.024160425223483932
2024-09-20,Bread,Google Maps,Spring,Returning,38.67,9,122.39,2024,9,20,4,2.164985777088182,83.72,0.23273855702094645
2025-01-25,Cookie,Instagram,Spring,New,129.91,1,22.04,2025,1,25,5,-0.8303440843660996,-107.87,0.007697636825494574
2024-12-16,Cake,Local Magazine,Winter,Returning,100.72,9,316.38,2024,12,16,0,2.141183478951549,215.66,0.08935663224781573
2024-11-17,Cake,Instagram,Fall,Returning,144.39,5,56.32,2024,11,17,6,-0.6099452870697417,-88.07,0.034628436872359586
2025-03-16,Cake,Google Maps,Fall,New,77.04,6,37.86,2025,3,16,6,-0.5085669781931464,-39.18000000000001,0.0778816199376947
2025-04-30,Cookie,Local Magazine,Winter,Returning,127.9,3,55.69,2025,4,30,2,-0.5645817044566067,-72.21000000000001,0.023455824863174355
2024-12-22,Bread,In-store Promo,Winter,Returning,109.0,9,144.84,2024,12,22,6,0.3288073394495413,35.84,0.08256880733944955
2024-12-27,Cookie,In-store Promo,Winter,New,63.09,6,285.0,2024,12,27,4,3.5173561578697097,221.91,0.0951022349025202
2025-01-03,Cookie,In-store Promo,Spring,New,74.94,1,21.76,2025,1,3,4,-0.7096343741659994,-53.17999999999999,0.013344008540165465
2025-04-23,Bread,In-store Promo,Winter,Returning,120.69,4,129.52,2025,4,23,2,0.0731626481067198,8.830000000000013,0.03314276244925014
2024-12-22,Bread,Local Magazine,Winter,New,114.82,10,243.08,2024,12,22,6,1.117052778261627,128.26000000000002,0.08709284096847239
2024-12-14,Cupcake,In-store Promo,Winter,Returning,158.77,10,491.51,2024,12,14,5,2.0957359702714617,332.74,0.06298419096806701
2025-01-11,Cupcake,Google Maps,Spring,New,99.67,10,92.23,2025,1,11,5,-0.07464633289856525,-7.439999999999998,0.10033109260559847
2024-11-06,Cupcake,Local Magazine,Fall,Returning,55.35,2,22.7,2024,11,6,2,-0.5898825654923217,-32.650000000000006,0.036133694670280034
2025-04-07,Bread,Instagram,Winter,Returning,129.49,1,38.11,2025,4,7,0,-0.7056915591937601,-91.38000000000001,0.007722604062089736
2024-07-04,Cupcake,Google Maps,Fall,Returning,129.94,8,169.14,2024,7,4,3,0.30167769739879935,39.19999999999999,0.061566877020163155
2024-05-12,Cake,Instagram,Spring,Returning,82.96,2,38.77,2024,5,12,6,-0.5326663452266152,-44.18999999999999,0.024108003857280617
2025-02-03,Cupcake,Instagram,Summer,Returning,159.19,8,221.45,2025,2,3,0,0.39110496890508195,62.25999999999999,0.05025441296563855
2024-10-11,Cake,Instagram,Summer,New,116.48,2,67.96,2024,10,11,4,-0.4165521978021979,-48.52000000000001,0.01717032967032967
2024-07-02,Cake,In-store Promo,Fall,Returning,41.17,2,89.71,2024,7,2,1,1.1790138450327907,48.53999999999999,0.04857906242409521
2024-06-05,Cupcake,In-store Promo,Summer,New,103.3,3,86.95,2024,6,5,2,-0.15827686350435619,-16.349999999999994,0.02904162633107454
2024-12-10,Cake,Instagram,Winter,Returning,156.57,3,134.59,2024,12,10,1,-0.14038449255923863,-21.97999999999999,0.019160758766047135
2025-02-22,Cookie,Google Maps,Summer,New,27.88,7,196.3,2025,2,22,5,6.040889526542325,168.42000000000002,0.25107604017216645
2025-01-18,Cookie,Instagram,Spring,Returning,191.26,6,229.65,2025,1,18,5,0.20072153090034517,38.390000000000015,0.031370908710655655
2024-12-11,Cupcake,In-store Promo,Winter,New,147.23,3,63.95,2024,12,11,2,-0.5656455885349453,-83.27999999999999,0.02037628200774299
2024-11-08,Cupcake,In-store Promo,Fall,New,183.92,2,49.78,2024,11,8,4,-0.7293388429752066,-134.14,0.01087429317094389
2025-02-27,Cake,Google Maps,Summer,New,169.91,7,279.25,2025,2,27,3,0.6435171561414867,109.34,0.04119828144311694
2024-11-18,Bread,Local Magazine,Fall,New,44.18,1,48.35,2024,11,18,0,0.09438660027161616,4.170000000000002,0.022634676324128564
2024-11-22,Cake,Local Magazine,Fall,Returning,31.59,3,117.22,2024,11,22,4,2.710667932890155,85.63,0.0949667616334283
2024-08-13,Cookie,Instagram,Winter,New,113.36,8,102.11,2024,8,13,1,-0.09924135497529993,-11.25,0.07057163020465773
2024-06-07,Cupcake,Google Maps,Summer,Returning,115.42,8,74.24,2024,6,7,4,-0.35678391959799,-41.18000000000001,0.06931207762952694
2024-05-20,Cupcake,In-store Promo,Spring,Returning,62.18,8,209.23,2024,5,20,0,2.3649083306529426,147.04999999999998,0.1286587327114828
2025-01-22,Cupcake,Google Maps,Spring,Returning,179.02,1,37.75,2025,1,22,2,-0.7891297061780806,-141.27,0.005585968048262764
2024-06-27,Bread,In-store Promo,Summer,New,143.43,4,50.61,2024,6,27,3,-0.6471449487554906,-92.82000000000001,0.027888168444537405
2025-01-04,Cookie,Google Maps,Spring,New,65.05,3,148.81,2025,1,4,5,1.2876249039200616,83.76,0.046118370484242895
2024-11-15,Cookie,Instagram,Fall,New,70.23,6,95.07,2024,11,15,4,0.3536950021358392,24.83999999999999,0.08543357539513029
2025-04-18,Bread,Google Maps,Winter,Returning,167.79,7,258.84,2025,4,18,4,0.5426425889504737,91.04999999999998,0.04171881518564873
2024-11-13,Cupcake,Instagram,Fall,Returning,199.71,4,132.42,2024,11,13,2,-0.3369385609133244,-67.29000000000002,0.02002904211106104
2025-02-16,Cake,Instagram,Summer,New,78.44,3,22.29,2025,2,16,6,-0.7158337582865885,-56.15,0.0382457929627741
2025-01-19,Cake,Instagram,Spring,New,26.87,9,196.23,2025,1,19,6,6.302940081875697,169.35999999999999,0.33494603647190174
2024-07-17,Cake,In-store Promo,Fall,New,89.24,7,277.02,2024,7,17,2,2.104213357238906,187.77999999999997,0.07844016136261767
2025-02-04,Bread,In-store Promo,Summer,New,135.19,4,23.19,2025,2,4,1,-0.8284636437606332,-112.0,0.02958798727716547
2024-08-02,Cupcake,In-store Promo,Winter,Returning,97.55,7,173.76,2024,8,2,4,0.7812403895438237,76.21,0.07175807278318812
2024-07-12,Cupcake,In-store Promo,Fall,New,11.49,5,121.33,2024,7,12,4,9.559617058311575,109.84,0.4351610095735422
2025-04-04,Cake,In-store Promo,Winter,New,180.31,8,227.48,2025,4,4,4,0.26160501358771,47.16999999999999,0.04436803283234429
2024-06-29,Cupcake,Google Maps,Summer,Returning,54.38,4,28.25,2024,6,29,5,-0.48050753953659436,-26.130000000000003,0.07355645457888929
2024-10-04,Cookie,Instagram,Summer,Returning,63.55,5,196.1,2024,10,4,4,2.0857592446892212,132.55,0.07867820613690009
2024-06-15,Bread,Google Maps,Summer,New,133.21,2,41.14,2024,6,15,5,-0.6911643270024773,-92.07000000000001,0.015013887846257788
2024-09-01,Cake,Instagram,Spring,Returning,171.35,9,269.8,2024,9,1,6,0.5745550043770062,98.45000000000002,0.05252407353370295
2025-04-13,Cupcake,Instagram,Winter,Returning,108.09,5,236.94,2025,4,13,6,1.1920621704135441,128.85,0.04625774817281895
2024-11-29,Cupcake,In-store Promo,Fall,Returning,82.59,8,170.05,2024,11,29,4,1.0589659765104735,87.46000000000001,0.09686402712192758
2025-03-16,Cake,Local Magazine,Fall,Returning,134.03,10,361.81,2025,3,16,6,1.6994702678504812,227.78,0.07461016190405133
2025-04-26,Cookie,In-store Promo,Winter,New,10.42,4,121.71,2025,4,26,5,10.68042226487524,111.28999999999999,0.3838771593090211
2024-06-18,Bread,In-store Promo,Summer,New,35.71,8,205.64,2024,6,18,1,4.758611033323998,169.92999999999998,0.2240268832259871
2025-03-03,Cake,Instagram,Fall,Returning,144.85,4,82.79,2025,3,3,0,-0.42844321712115974,-62.05999999999999,0.027614773904038662
2024-11-12,Cupcake,In-store Promo,Fall,New,144.45,10,452.51,2024,11,12,1,2.132641052267221,308.06,0.06922810661128419
2025-03-13,Cupcake,In-store Promo,Fall,Returning,82.0,10,166.86,2025,3,13,3,1.034878048780488,84.86000000000001,0.12195121951219512
2024-09-06,Bread,Local Magazine,Spring,New,24.03,1,20.32,2024,9,6,4,-0.1543903454015814,-3.710000000000001,0.04161464835622139
2024-08-28,Cookie,In-store Promo,Winter,Returning,105.98,3,71.24,2024,8,28,2,-0.3277976976788074,-34.74000000000001,0.028307227778826192
2024-08-28,Cake,Local Magazine,Winter,Returning,86.51,1,42.04,2024,8,28,2,-0.514044619119177,-44.470000000000006,0.011559357299734134
2025-03-07,Cupcake,Local Magazine,Fall,Returning,32.65,6,195.54,2025,3,7,4,4.9889739663093415,162.89,0.18376722817764166
2024-07-14,Cupcake,Local Magazine,Fall,New,86.95,8,312.94,2024,7,14,6,2.5990799309948245,225.99,0.0920069005175388
2024-05-09,Cupcake,Google Maps,Spring,New,152.43,8,307.98,2024,5,9,3,1.0204684117299745,155.55,0.052483106999934394
2024-05-08,Bread,Google Maps,Spring,Returning,157.24,7,336.97,2024,5,8,2,1.1430297634189774,179.73000000000002,0.04451793436784533
2025-01-09,Bread,In-store Promo,Spring,Returning,171.06,9,445.7,2025,1,9,3,1.6055185315094118,274.64,0.0526131182041389
2024-07-21,Cookie,Google Maps,Fall,Returning,161.33,3,79.12,2024,7,21,6,-0.5095766441455402,-82.21000000000001,0.01859542552532077
2025-01-14,Cookie,Local Magazine,Spring,New,17.53,9,58.95,2025,1,14,1,2.36280661722761,41.42,0.513405590416429
2024-09-15,Cookie,Local Magazine,Spring,Returning,33.39,2,63.61,2024,9,15,6,0.9050613956274333,30.22,0.05989817310572027
2024-05-21,Cookie,Google Maps,Spring,New,196.65,1,44.34,2024,5,21,1,-0.7745232646834478,-152.31,0.005085176709890668
2024-11-07,Cupcake,Local Magazine,Fall,Returning,144.27,3,19.13,2024,11,7,3,-0.8674014001524919,-125.14000000000001,0.020794343938448742
2025-01-09,Cupcake,Google Maps,Spring,Returning,196.14,2,74.97,2025,1,9,3,-0.6177730192719486,-121.16999999999999,0.010196798205363516
2024-09-01,Cake,Local Magazine,Spring,New,156.09,2,93.59,2024,9,1,6,-0.400410019860337,-62.5,0.012813120635530783
2024-12-22,Bread,Instagram,Winter,Returning,109.1,1,9.59,2024,12,22,6,-0.9120989917506874,-99.50999999999999,0.00916590284142988
2024-05-31,Cake,Local Magazine,Spring,Returning,20.05,9,190.42,2024,5,31,4,8.49725685785536,170.36999999999998,0.44887780548628425
2024-08-16,Cookie,Google Maps,Winter,Returning,25.21,5,57.86,2024,8,16,4,1.2951209837366124,32.65,0.19833399444664815
2024-12-08,Cupcake,In-store Promo,Winter,Returning,197.32,1,9.72,2024,12,8,6,-0.9507399148591121,-187.6,0.005067909993918508
2024-12-26,Cupcake,Google Maps,Winter,Returning,149.29,5,213.17,2024,12,26,3,0.427892022238596,63.879999999999995,0.03349186147766093
2024-06-27,Cupcake,Google Maps,Summer,Returning,17.45,8,319.95,2024,6,27,3,17.335243553008596,302.5,0.4584527220630373
2024-07-31,Bread,Local Magazine,Fall,Returning,116.79,8,303.92,2024,7,31,2,1.602277592259611,187.13,0.06849901532665467
2024-11-20,Cake,In-store Promo,Fall,New,20.0,7,329.15,2024,11,20,2,15.4575,309.15,0.35
2024-07-16,Cupcake,Instagram,Fall,Returning,106.69,1,31.68,2024,7,16,1,-0.703064954541194,-75.00999999999999,0.009372949667260287
2024-08-03,Bread,In-store Promo,Winter,Returning,85.9,2,25.22,2024,8,3,5,-0.7064027939464494,-60.68000000000001,0.02328288707799767
2024-10-11,Cookie,Instagram,Summer,Returning,57.35,9,89.29,2024,10,11,4,0.5569311246730603,31.940000000000005,0.15693112467306014
2024-07-23,Cake,Google Maps,Fall,New,149.63,4,55.01,2024,7,23,1,-0.6323598208915325,-94.62,0.026732607097507185
2024-09-18,Cookie,Instagram,Spring,New,54.76,9,187.14,2024,9,18,2,2.4174579985390796,132.38,0.16435354273192113
2024-11-06,Cookie,Google Maps,Fall,Returning,72.19,3,147.25,2024,11,6,2,1.039756198919518,75.06,0.0415570023548968
2024-09-30,Cookie,Local Magazine,Spring,New,83.9,5,105.84,2024,9,30,0,0.2615017878426698,21.939999999999998,0.05959475566150178
2024-10-20,Cake,Local Magazine,Summer,Returning,41.94,5,76.48,2024,10,20,6,0.8235574630424418,34.540000000000006,0.11921793037672866
2025-01-17,Cookie,Instagram,Spring,New,103.74,1,11.67,2025,1,17,4,-0.8875072296124927,-92.07,0.00963948332369385
2024-07-12,Cupcake,Local Magazine,Fall,Returning,194.65,10,251.26,2024,7,12,4,0.29082969432314404,56.609999999999985,0.05137426149499101
2024-10-08,Cake,Local Magazine,Summer,New,160.91,3,124.99,2024,10,8,1,-0.2232303772295072,-35.92,0.018643962463488907
2024-10-09,Bread,Google Maps,Summer,Returning,19.19,9,351.88,2024,10,9,2,17.336633663366335,332.69,0.4689942678478374
2024-11-11,Cookie,Google Maps,Fall,New,44.7,8,61.96,2024,11,11,0,0.38612975391498877,17.259999999999998,0.17897091722595077
2025-01-09,Cookie,Instagram,Spring,Returning,44.14,4,140.02,2025,1,9,3,2.1721794290892618,95.88000000000001,0.09062075215224286
2024-10-08,Bread,In-store Promo,Summer,New,53.42,8,233.06,2024,10,8,1,3.362785473605391,179.64,0.1497566454511419
2025-03-22,Cookie,Google Maps,Fall,Returning,169.52,5,65.17,2025,3,22,5,-0.6155615856536102,-104.35000000000001,0.029495044832468145
2024-11-30,Cookie,Local Magazine,Fall,New,130.42,5,53.86,2024,11,30,5,-0.587026529673363,-76.55999999999999,0.03833767827020396
2024-05-30,Bread,Local Magazine,Spring,Returning,122.47,4,49.34,2024,5,30,3,-0.5971258267330775,-73.13,0.03266105985139218
2024-09-01,Cupcake,Instagram,Spring,New,35.29,6,81.21,2024,9,1,6,1.301218475488807,45.919999999999995,0.1700198356474922
2025-04-04,Cake,In-store Promo,Winter,Returning,123.07,1,20.9,2025,4,4,4,-0.8301779475095473,-102.16999999999999,0.008125457056959454
2024-06-27,Cookie,In-store Promo,Summer,New,131.07,2,45.54,2024,6,27,3,-0.6525520714122225,-85.53,0.015259021896696423
2025-01-23,Bread,Local Magazine,Spring,New,65.21,8,215.43,2025,1,23,3,2.303634411900016,150.22000000000003,0.12268057046465267
2024-08-19,Cupcake,Local Magazine,Winter,New,34.63,2,16.83,2024,8,19,0,-0.5140051978053711,-17.800000000000004,0.05775339301183944
2024-07-22,Bread,Instagram,Fall,Returning,155.12,6,83.58,2024,7,22,0,-0.4611913357400722,-71.54,0.038679731820526045
2024-12-08,Cake,In-store Promo,Winter,New,37.97,4,70.22,2024,12,8,6,0.8493547537529629,32.25,0.10534632604687912
2024-12-18,Cake,Google Maps,Winter,Returning,180.96,7,143.76,2024,12,18,2,-0.2055702917771884,-37.20000000000002,0.03868258178603006
2024-10-18,Cookie,In-store Promo,Summer,Returning,165.78,8,350.27,2024,10,18,4,1.112860417420678,184.48999999999998,0.04825672578115575
2024-09-21,Cupcake,In-store Promo,Spring,New,57.7,7,151.94,2024,9,21,5,1.633275563258232,94.24,0.12131715771230502
2024-12-02,Cookie,Local Magazine,Winter,Returning,73.61,7,216.91,2024,12,2,0,1.946746365982883,143.3,0.0950957750305665
